value,loglik,loglik.se,se,a,b,c,d,mu_IR,mu_RS,rho,S_0,I_0,R_0,N
1.8635159840722015,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.181520010937522,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.167813066387063,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.19464968759545648,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.877191036729483,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.07309505591974401,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324999999.9999999,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.7998810177456313,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00984026975143603,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1459292518177377,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.3618968573652755e-6,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.8635159840722015,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.181520010937522,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.167813066387063,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.19464968759545648,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.877191036729483,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.07309505591974401,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324999999.9999999,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.7998810177456313,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00984026975143603,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1459292518177377,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.3618968573652755e-6,-1072.0469697567494,0.8152317841588436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,-1080.8926279806367,NA,11.47778908501876,4.076667375915189,0.7930851664891219,-0.08071657666304849,2.095617132167356,5.551494415072229,0.08674662474442235,0.00191357324554648,0.8122538956472587,0.00522047740035232,0.2039232709790484,999999.9999999994
NA,-1080.8926279806367,NA,11.47778908501876,4.076667375915189,0.7930851664891219,-0.08071657666304849,2.095617132167356,5.551494415072229,0.08674662474442235,0.00191357324554648,0.8122538956472587,0.00522047740035232,0.2039232709790484,999999.9999999994
NA,-1080.8926279806367,NA,11.47778908501876,4.076667375915189,0.7930851664891219,-0.08071657666304849,2.095617132167356,5.551494415072229,0.08674662474442235,0.00191357324554648,0.8122538956472587,0.00522047740035232,0.2039232709790484,999999.9999999994
NA,-1080.8926279806367,NA,11.47778908501876,4.076667375915189,0.7930851664891219,-0.08071657666304849,2.095617132167356,5.551494415072229,0.08674662474442235,0.00191357324554648,0.8122538956472587,0.00522047740035232,0.2039232709790484,999999.9999999994
NA,-1080.8926279806367,NA,11.47778908501876,4.076667375915189,0.7930851664891219,-0.08071657666304849,2.095617132167356,5.551494415072229,0.08674662474442235,0.00191357324554648,0.8122538956472587,0.00522047740035232,0.2039232709790484,999999.9999999994
NA,-1080.8926279806367,NA,11.47778908501876,4.076667375915189,0.7930851664891219,-0.08071657666304849,2.095617132167356,5.551494415072229,0.08674662474442235,0.00191357324554648,0.8122538956472587,0.00522047740035232,0.2039232709790484,999999.9999999994
NA,-1080.8926279806367,NA,11.47778908501876,4.076667375915189,0.7930851664891219,-0.08071657666304849,2.095617132167356,5.551494415072229,0.08674662474442235,0.00191357324554648,0.8122538956472587,0.00522047740035232,0.2039232709790484,999999.9999999994
NA,-1080.8926279806367,NA,11.47778908501876,4.076667375915189,0.7930851664891219,-0.08071657666304849,2.095617132167356,5.551494415072229,0.08674662474442235,0.00191357324554648,0.8122538956472587,0.00522047740035232,0.2039232709790484,999999.9999999994
NA,-1080.8926279806367,NA,11.47778908501876,4.076667375915189,0.7930851664891219,-0.08071657666304849,2.095617132167356,5.551494415072229,0.08674662474442235,0.00191357324554648,0.8122538956472587,0.00522047740035232,0.2039232709790484,999999.9999999994
NA,-1080.8926279806367,NA,11.47778908501876,4.076667375915189,0.7930851664891219,-0.08071657666304849,2.095617132167356,5.551494415072229,0.08674662474442235,0.00191357324554648,0.8122538956472587,0.00522047740035232,0.2039232709790484,999999.9999999994
NA,-1080.8926279806367,NA,11.47778908501876,4.076667375915189,0.7930851664891219,-0.08071657666304849,2.095617132167356,5.551494415072229,0.08674662474442235,0.00191357324554648,0.8122538956472587,0.00522047740035232,0.2039232709790484,999999.9999999994
NA,-1080.8926279806367,NA,11.47778908501876,4.076667375915189,0.7930851664891219,-0.08071657666304849,2.095617132167356,5.551494415072229,0.08674662474442235,0.0019135732455464877,0.8122538956472587,0.005220477400352324,0.2039232709790484,999999.9999999994
1.836285630501856,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.6682069114139398,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.14684763933436676,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.0010567272727997,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.758940883367091,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.05837310835647612,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324999999.99999994,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8211889791516189,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00973177197584427,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.15343961077051108,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.94928903630658e-6,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.836285630501856,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.6682069114139398,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.14684763933436676,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.0010567272727997,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.758940883367091,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.05837310835647612,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324999999.99999994,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8211889791516189,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00973177197584427,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.15343961077051108,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.94928903630658e-6,-1090.015054882457,1.2173840098331292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.188064101543574,-1102.29008508341,0.7516402871864166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
