"","X","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho1","rho2","rho3","eta","N","mu_RS","loglik","loglik.se"
"1",391,0.703687389861162,26.1343793373581,0.00057164107598396,3.02032112950639,4.6314282568633,0.709345223151141,2.2881624845628,0.150765678674299,0.0476125761536825,0.40654777750255,0.84804805180924,0.689830655796933,34530000,0.005,-1239.43840948216,0.00257221945907414
"2",729,0.725380199918909,26.274267337756,0.00033392377484502,2.97612954487548,4.62233277737631,0.721494384782929,2.0404389859834,0.151700267114729,0.0485141211812563,0.410020072194198,0.836150749320584,0.677321360473483,34530000,0.005,-1239.45114693656,0.00192366042621533
"3",538,0.704022745055563,24.6323458272609,0.00132250388498335,3.00207119746136,4.62619307909953,0.703984149202183,2.50760232711883,0.147693924151257,0.0481705669756107,0.408698958321709,0.805709279262019,0.677600437284676,34530000,0.005,-1239.44896052215,0.0037217970355594
"4",657,0.697751305919787,27.6945006044877,0.00177739043210013,3.01897697832771,4.5679779184459,0.713796518723211,2.11409602953329,0.148527026127888,0.0472665564364194,0.40910340091269,0.796873672592625,0.703884625645929,34530000,0.005,-1239.48616833817,0.0017239025394031
"5",376,0.705282293397409,24.1653833878424,0.000425388799583634,3.06925956779,4.57735314626345,0.705980616998327,2.70538596523324,0.145328800677638,0.0485112128943487,0.409808739596485,0.786388510765166,0.668211759438188,34530000,0.005,-1239.47496514308,0.00242433440865655
"6",384,0.698646108033148,22.5331780359146,0.000720136489763522,3.02548682977958,4.58567085248554,0.714892057287304,2.45954662506698,0.149414599810144,0.0478404311217725,0.407300465851333,0.806728122234605,0.687721741961851,34530000,0.005,-1239.45136550831,0.00315240762030193
"7",285,0.660138811913506,24.5804467623769,0.0004484613645394,3.06406256260787,4.53280448821977,0.702182374250348,2.78833663297308,0.143932514741032,0.0464091707999074,0.405501558892515,0.757211063851496,0.718779402942449,34530000,0.005,-1239.51554084173,0.00340935613976952
"8",567,0.730674330598748,24.1866998872294,0.000415247007530576,3.00988725277938,4.5932363332646,0.705694971836949,2.33427981843353,0.143445034349583,0.0494604476596404,0.409989176357598,0.753277182064281,0.649884215304516,34530000,0.005,-1239.50959951094,0.00317361073971995
"9",354,0.671988621632083,21.8956576828365,0.00327304576522833,3.03569443362522,4.57167907940897,0.702052703916195,2.84461653913137,0.142609656551107,0.0471032286378684,0.409339754283342,0.75994442100607,0.699748828638353,34530000,0.005,-1239.49660728933,0.00179729720937121
"10",324,0.728556758489846,25.1868958774881,0.00221865468276812,3.06743292753137,4.53161600924595,0.707637192641594,2.53774124258269,0.142843623056858,0.0496893351688785,0.409162558401999,0.743164129032626,0.643970131037285,34530000,0.005,-1239.53074693165,0.00202336164077282
