"","X","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho1","rho2","rho3","eta","N","mu_RS","loglik","loglik.se"
"22",203,0.777372475750366,28.502490247156,0.0018363013945252,2.97649505440467,4.63266865982168,0.720573615934188,2.13602501358028,0.152114429722326,0.0508423766879526,0.408373860995973,0.852487145102065,0.619371302106337,34530000,0.005,-1239.48745005042,0.00157264770762628
"23",496,0.702498541745809,22.8698647709996,0.000524987371914514,3.01899468004025,4.61377639747103,0.707840255304856,2.8901014846451,0.149620349373921,0.0485243866774053,0.406000331478497,0.866050799129947,0.669769756933939,34530000,0.005,-1239.45187307237,0.00104426169110695
"24",586,0.683031877204579,27.5463602423054,9.71973997152113e-05,3.00517422727589,4.63645896300207,0.72355416110117,2.08579756929148,0.152855429372841,0.0464229599810972,0.407353054676413,0.86800957989971,0.72685449498451,34530000,0.005,-1239.45490808171,0.00277872223959465
"25",124,0.679370915042318,26.5735507467346,0.000755513506211662,3.01182903268971,4.59875730627418,0.71193212705418,2.09428931663662,0.150962615224122,0.0463902930020654,0.409201289285498,0.842899656264836,0.729395486350308,34530000,0.005,-1239.46495052448,0.0030533357817919
"26",243,0.707911708830177,28.6145797770715,0.00106926262320409,2.96041530004126,4.66767595726953,0.719337324864665,2.09486180381368,0.154049630439807,0.047692047320831,0.406768338617911,0.891328730707506,0.697200247134534,34530000,0.005,-1239.46185182367,0.00251122746068214
"27",328,0.701586934273167,28.0661815257366,0.000504404312873176,2.97359131399645,4.64280018981401,0.712130200794688,2.07515629850959,0.153176376866403,0.0473467334163233,0.410399081097666,0.8679454186405,0.704311981942263,34530000,0.005,-1239.45174331511,0.00204813215170893
"28",460,0.621886990038016,22.0133926905042,0.000626257093610048,2.98298904855287,4.55300828781153,0.70343382126536,2.53087998879876,0.148821301901861,0.0440866338618092,0.407580373150387,0.87553231625244,0.786361378146227,34530000,0.005,-1239.51536134892,0.00232977247381912
"29",490,0.698387309028622,24.2169830099827,0.00177817362689791,3.02561674351066,4.59575445681324,0.707039043806558,2.5236588623477,0.148372623437958,0.0477583409035873,0.41154751771079,0.834283114670748,0.686159956933818,34530000,0.005,-1239.46642506655,0.00228487803871039
"30",208,0.715102564569123,23.5816289969525,0.000936009013829,3.06576626165667,4.60601428985638,0.70359389878337,2.55426952469695,0.148321897290966,0.0484441724068182,0.409035917236504,0.817765494351379,0.665472335662331,34530000,0.005,-1239.45606599503,0.00321210576514028
"31",612,0.728983232873016,26.4758236367859,0.00299489929419741,3.00103796512992,4.60235929889638,0.728586504652832,2.24056853420142,0.15181473579223,0.0488959548683722,0.407796760570276,0.844422392613526,0.665119081771214,34530000,0.005,-1239.46242962992,0.00176012069035254
"32",485,0.69793082617395,27.5854947258574,0.000733030033324172,2.93894637087415,4.66252620587344,0.722790731897928,1.99064540997909,0.1559345218903,0.0469902993333746,0.410861482070474,0.893762098171271,0.717028203953285,34530000,0.005,-1239.47508725987,0.00266731094395785
"33",689,0.726247635325233,25.9270217319323,0.00077358276440369,3.02745879765824,4.64033812582935,0.706770255931833,2.25970729687579,0.149643045623935,0.0488046369112529,0.410901328605303,0.835021300040974,0.665125336961458,34530000,0.005,-1239.45625705185,0.00217843577458049
"34",731,0.662819321286884,24.6421448102638,0.000841725300898544,3.0187892158953,4.53854087571436,0.709311802080886,2.58037844033377,0.148834664630568,0.0460221537386062,0.407624692736164,0.85949673372293,0.727340274579827,34530000,0.005,-1239.45958801543,0.00230014211735126
