"","X","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho1","rho2","rho3","eta","N","mu_RS","loglik","loglik.se"
"1",391,0.66934223946298,20.8353735721535,0.000579080618905633,3.02444160326303,4.56715761093339,0.700795362113631,3.04997673646689,0.145631170871442,0.0467763383407582,0.405490648559412,0.828106203382752,0.702344230001126,34530000,0.005,-1239.45161929068,0.0031194661242597
"2",729,0.706057555262324,28.6927986732923,0.000817119158927836,2.9954415667708,4.67461204939352,0.71673984142316,2.10708044322035,0.154077533751177,0.0474011057773433,0.40795421923453,0.877945039751989,0.699868543538432,34530000,0.005,-1239.45828930524,0.00179176856341478
"3",538,0.701718180153911,23.4180281702284,0.000200274542984854,3.03078226188754,4.63845788224835,0.711444585782796,2.51715771259383,0.149510340275962,0.0478671729453679,0.408771890812533,0.85669834547392,0.682736229116883,34530000,0.005,-1239.43744816172,0.0019854393396429
"4",657,0.698369624706577,23.7940394563769,0.000656616134920879,3.01438756316616,4.55907370142057,0.704624432077619,2.65032719850054,0.148062728849876,0.0480996632739582,0.40726521955092,0.837335873252192,0.680008572720195,34530000,0.005,-1239.44158085142,0.00342547565937143
"5",376,0.745955975869736,27.7945882831543,0.00119020430757134,2.99719906923746,4.60297350720121,0.718805201021333,2.26810064940471,0.151390482587627,0.0494098414776945,0.407599675510034,0.841755871332489,0.645151853534664,34530000,0.005,-1239.45815580086,0.00208667213249048
"6",384,0.726282310658846,25.0286693308821,0.000516968392813081,2.98067948161138,4.61145575000539,0.718893246203999,2.33582877989113,0.150289642514089,0.0491073804507604,0.406606055631351,0.855549770433597,0.662412120698159,34530000,0.005,-1239.45493044234,0.00193981943858875
"7",285,0.684844966290828,24.8880141192229,0.00180400089652186,3.02040579519728,4.62707716119649,0.710443203345937,2.30060014732489,0.148256437191293,0.0468625688114738,0.408843009971154,0.831440180256057,0.708675852550967,34530000,0.005,-1239.4493493329,0.00200752795602663
"8",567,0.732395489684922,25.5140052843695,0.000544029566235782,3.00877848604062,4.61006859364146,0.713107288409892,2.51920381010505,0.14934903727796,0.049620016977367,0.40559597241368,0.84301978055438,0.647751571115381,34530000,0.005,-1239.45796565097,0.00302212949850625
"9",354,0.673528251553047,23.1420604563781,0.0018687610104696,3.03264677778395,4.576778675808,0.715950394196445,2.55532039997436,0.14860959482024,0.0465170302721404,0.408371866101039,0.845431219075733,0.714088908281462,34530000,0.005,-1239.44342217856,0.00230727694389322
"10",324,0.72759579701395,26.2905651697844,0.000180809066014548,3.00120943129717,4.61235586068092,0.709256393875562,2.49322452452623,0.149354056174712,0.04901309840986,0.405733764248197,0.837124639173564,0.654763213412541,34530000,0.005,-1239.45096398871,0.0022268175010811
"11",597,0.71663281130903,26.0360881465063,0.000734160157611176,3.02121442873665,4.64411999714852,0.712070332196126,2.30044145359283,0.150999570976673,0.0489982972243614,0.408828113004092,0.847534259628289,0.674606597730923,34530000,0.005,-1239.461286143,0.00214957639396905
"12",462,0.787723518267716,28.9523581374307,0.000630030374337005,2.93315138875936,4.66705869477083,0.720102441952184,2.23768320254488,0.152840248896364,0.0515026658195447,0.408967715964613,0.859866259861747,0.607375896419434,34530000,0.005,-1239.50776979568,0.0023636428529793
"13",613,0.691285293848941,24.590349449432,0.000691690322102083,2.96974265593832,4.55368944465387,0.713079456097167,2.51642433352593,0.152191390460045,0.0470943245752727,0.406517858154731,0.871027830155267,0.69840217468592,34530000,0.005,-1239.45666558007,0.00183043081093905
"14",558,0.749021999558233,27.930564069199,0.00142323386675318,3.02067524027325,4.72978313286736,0.711591172749752,2.37730042666509,0.151647332399461,0.0498724039640799,0.406820318470485,0.852566312914123,0.637726700471805,34530000,0.005,-1239.46540257878,0.0023634904116076
"15",587,0.745344538739123,28.7176369817497,9.48486571619579e-05,2.9912426358863,4.64302967235789,0.722707620897375,2.0388030150483,0.1548941590146,0.0498071593870366,0.409586163372278,0.879128734219511,0.658526159476258,34530000,0.005,-1239.47434022651,0.0025907408144021
"16",71,0.653010567294326,21.9756379704657,0.00111472600488621,3.066708073845,4.55518541481407,0.708388860713144,2.76683180979184,0.147726051579675,0.0453282047336013,0.405061781787814,0.858229480859349,0.732799870845673,34530000,0.005,-1239.4576503795,0.00183887662250719
"17",241,0.731392727934122,24.7000777937079,0.000295570080869793,3.02090896027179,4.61223493936914,0.711261475651606,2.4667909980186,0.15018289178571,0.04947115710745,0.408278617008036,0.841230268911118,0.651320645076927,34530000,0.005,-1239.45283572985,0.00269471583686789
"18",382,0.793237034629549,31.5616332311679,0.000136397954356274,2.982711006389,4.70112909426989,0.724872693312574,1.99163014039908,0.153273893544638,0.0514447146203326,0.408679206820825,0.841199962854322,0.612429356705932,34530000,0.005,-1239.49965480944,0.00262990297748168
"19",645,0.783781240169316,27.915192664965,0.000437920866081206,2.96417597238545,4.69671657471335,0.72562559065679,2.194538379285,0.153934508908233,0.0508475732653518,0.406874614698017,0.862756207293583,0.612729185377529,34530000,0.005,-1239.48742551026,0.00220800126197649
"20",173,0.659918838468412,26.00743155938,0.000553598460454477,3.03022239960456,4.60019025133699,0.715033312695461,2.30155716794637,0.15257654491721,0.0452781842534752,0.404774686530193,0.882718233688472,0.74616453468481,34530000,0.005,-1239.47382841142,0.00283425839363401
"21",396,0.692239425292485,25.2522930588297,0.000239008413456269,3.02345183068884,4.55810118227094,0.714595197700342,2.34075918774618,0.150352875401715,0.0470160273714564,0.407455547651869,0.859463993742881,0.701156134407956,34530000,0.005,-1239.43940265752,0.00237385995966016
"22",203,0.773397218465703,28.4401437725478,0.00116630895009715,2.96060406481452,4.66972906936908,0.718907616425126,2.09297198218857,0.152573901879396,0.0509842875716675,0.408558099656014,0.83822525055577,0.62601748841648,34530000,0.005,-1239.49123824743,0.00168600605859774
"23",496,0.675196441273844,24.9852044129664,0.00165301846967867,2.99616743181511,4.60945498581677,0.713619135574065,2.43379644892605,0.148504800847608,0.0460194863948408,0.407300191314594,0.843690557741749,0.717207623789096,34530000,0.005,-1239.45151919745,0.0018106857298771
"24",586,0.636467631849983,22.4927517818661,0.00198904448724534,3.04644038892299,4.58102505890802,0.712212409219499,2.7144532841491,0.149203846582587,0.0441349083543475,0.406545565153209,0.883424990732548,0.759513681588344,34530000,0.005,-1239.49637741552,0.00225179085217291
"25",124,0.624633277623827,20.7785015925949,0.000419804585190949,3.05471144015222,4.62838382218178,0.707202986588888,3.11713796035879,0.144760388007099,0.0443316790203859,0.405904957807938,0.832950300476669,0.758522859159578,34530000,0.005,-1239.48436123495,0.00209928849031984
"26",243,0.71817846573637,25.5253585011348,0.00409464545935459,2.98739306733277,4.62044096484703,0.712294799437243,2.44796867436781,0.151088038233386,0.0483335014742995,0.40510466505747,0.848347145154759,0.668036294565942,34530000,0.005,-1239.46027620828,0.0026790294965153
"27",328,0.691832173014466,23.5074724855402,0.000184100012999378,2.9700611990067,4.58810889731765,0.707201554171666,2.38729358987321,0.149535634820659,0.0473949343092039,0.407961360198145,0.839187470526951,0.698548424298659,34530000,0.005,-1239.43930174396,0.00194313753162698
"28",460,0.645114080343785,23.4950216169565,0.000403945145103043,3.00178566790392,4.59029729979384,0.707892550867123,2.2249578740755,0.150838238371771,0.0439794423534848,0.409103989285855,0.865609200298177,0.770520354154429,34530000,0.005,-1239.51148026542,0.00282744980691856
"29",490,0.681898191139983,23.5846117029464,0.000447312659292477,3.02927117278145,4.59467971522714,0.711130216574036,2.63994063186599,0.148733798615143,0.0469165700886639,0.405924532510989,0.857970167689282,0.700737489825104,34530000,0.005,-1239.43979999551,0.00288160744127723
