"","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho1","rho2","rho3","eta","N","mu_RS","loglik","loglik.se"
"650",1.18916561913744,38.1321742588507,0.00336925826688429,2.92339172477221,4.64925353235076,0.708248474934556,2.04865191080791,0.147873452105891,0.0664167013669107,0.41730707968493,0.727523818906084,0.367915621776507,34530000,0.005,-1240.44323816695,0.0024340295492387
"651",1.77280158649079,97.3600346229107,0.00369241802949583,2.817969082191,4.6109301569015,0.7224468972396,1.23131498916204,0.158873142141986,0.079287666186923,0.417779562227491,0.716543657896756,0.249143411989417,34530000,0.005,-1241.48387838763,0.00248257634312891
"652",1.12260644509596,29.0554529486929,0.0109451653668757,3.05725569245601,4.56684779121159,0.674470097969843,3.01634049613044,0.13555998216471,0.0663330125888326,0.415802016906839,0.626769233660771,0.367479826099848,34530000,0.005,-1240.69440215814,0.00235460646606465
"653",0.958030451656669,36.7753701996774,0.00432266753313309,3.06099676154301,4.57957890010989,0.691645365675486,1.88171976107801,0.138245108966754,0.0583984276608624,0.418092328999896,0.630990236740661,0.480857482670468,34530000,0.005,-1240.17059642995,0.00270320052355717
"654",0.492730242373857,13.6996472922905,0.0144269372201881,3.14347022624027,4.40135180342629,0.673292415338372,8.68772639903692,0.128735980034947,0.039501054142195,0.404612768497622,0.691125811981561,0.911643532602954,34530000,0.005,-1240.10889460797,0.00193611040759591
"655",0.863295094002268,0.102091189416242,17.5917885708978,2.95960530677071,4.54814519160701,0.388132081854375,3.2188411696652,0.0468508905686172,0.0801334941721363,0.620877645609243,0.590677714251109,0.448017973432092,34530000,0.005,-1250.32772925391,0.00584845414730561
"656",0.727335291230959,24.6990593747893,0.000819700906024626,3.09714374656444,4.59532964515561,0.684483600145361,2.50544868728321,0.1373156129078,0.0496026738389639,0.412558276286311,0.658295521833281,0.641506186235307,34530000,0.005,-1239.73389491876,0.00286471853233899
"657",0.70970880483724,25.5271954843539,0.00394310060600481,3.03468411685997,4.64664257917479,0.706247932664417,2.16329608688653,0.148574829570562,0.0480996632739582,0.409831327066854,0.796873672592625,0.685940090109321,34530000,0.005,-1239.47815087776,0.00213645799498966
"658",2.083409001161,59.0654236960245,0.00533394327889129,2.7854507750367,4.54777608897834,0.712689239413046,1.90944129108237,0.154003588260813,0.089830297356818,0.417737716032842,0.693037029954521,0.179038066236091,34530000,0.005,-1242.23512551122,0.00222990541248947
"659",1.0731357820268,0.0835273398895131,6.00333762011618,2.97247535767652,4.47489138538294,0.501485491223752,2.47788679137572,0.0479233812692272,0.0904067783987409,0.715290988553481,0.238580279042801,0.352830193544745,34530000,0.005,-1245.60739133802,0.00659867357653191
"660",1.95181353001527,37.2037255812914,0.00255568676988127,2.79038002982348,4.52817800979314,0.708196910289454,3.30230082825674,0.150598539269388,0.0890588374038726,0.421846320295595,0.726492413583762,0.179377352571691,34530000,0.005,-1242.14027263702,0.00225072954047918
"661",2.1385559330431,77.7037859089741,0.017063826040093,2.9596366194541,4.28468347212121,0.670414900518297,1.42546176509688,0.135005969536187,0.0897282474570745,0.430979945543089,0.520521176117444,0.177838641411908,34530000,0.005,-1243.09119988712,0.00235637880216635
"662",36.1395693486541,49.9954916628845,47.2357225469573,0.360498693759973,5.00359462706715,0.46312043719464,2.1253460216599,1.9911887472226,0.193239899740442,0.446850908448968,0.263095768605628,0.591798459936611,34530000,0.005,-1313.76505054877,0.000843372796287214
"663",2.38503918253392,223.135234709681,0.00699565314458871,2.79917571163291,4.33815623579492,0.711555962048602,1.01266255911725,0.153651872275947,0.0905336605261557,0.429096934232088,0.617667330098794,0.174110664265372,34530000,0.005,-1242.67839386826,0.00373517427846149
"664",1.9328819831703,103.46025074612,0.00231014778661505,2.73028477831848,4.62592137597284,0.757111162226284,1.13883676649434,0.169212825588875,0.0827398365871835,0.417058523407038,0.800039880141578,0.230313731052054,34530000,0.005,-1241.60221678194,0.00207764339697688
"665",1.38615932296777,29.5606173646492,0.0124385409074591,2.90961287774715,4.59827413967781,0.691732848156478,3.7435846669727,0.143780932574649,0.0748610971563646,0.417104302145706,0.699804059718249,0.278361805091895,34530000,0.005,-1241.19077782802,0.00226701895377226
"666",0.829170327725068,27.688898489317,0.00988468392254654,2.97277999218367,4.64786143706903,0.705985230478675,2.34823034814095,0.147659704918719,0.0535246675555808,0.412155484454684,0.770475049517381,0.562017289112346,34530000,0.005,-1239.64634537875,0.00283064670992686
"667",34.7758666585254,49.320036493641,41.5704767316402,0.356916791800055,4.96674207153155,0.385779258675285,2.17260947398215,1.89002201113866,0.175484692842069,0.454468563361606,0.603996264928731,0.774669876269435,34530000,0.005,-1317.29300077586,0.000982160105383977
"668",1.03407642270667,33.0024237148394,0.00121925385084777,3.0292630451644,4.57816248482708,0.692156371533584,2.27466488287423,0.139696972116874,0.0622060212271047,0.417572806849091,0.668898954953187,0.424902897526374,34530000,0.005,-1240.22662677063,0.00253679805667667
"669",1.57558916012069,41.9653917341189,0.00972864276012536,2.83439607812384,4.63636170620894,0.714357253283812,2.21538662933121,0.153400930109763,0.0782039483721833,0.419696407650349,0.74831241249862,0.255377528230123,34530000,0.005,-1241.31007815126,0.00268871432703523
"670",34.3176512605064,47.7115144069201,45.1371393013722,0.359337282963081,4.99978227917207,0.463009217834696,2.23167907586395,1.87385220452331,0.189065065852699,0.449985088743297,0.25944187887742,0.687417094137238,34530000,0.005,-1313.95232437938,0.00137894874519757
