"","X","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho","eta","N","mu_RS","loglik","loglik.se"
"39",297,9.97753023102611,50.1193512309094,37.5630759926757,0.959953762930076,5.00500211446077,0.429437406557423,0.858210263609645,0.676632167529395,0.391893086576745,0.0410665496675831,34530000,0.005,-1278.02295277618,0.00168007314385219
"40",391,9.93436573585406,50.029215575536,38.0222883970567,0.947590639998958,5.05394796061026,0.429262709637107,0.86099000511496,0.678070126263988,0.397550348146186,0.0413945088754638,34530000,0.005,-1278.31827728424,0.00307966115017905
"41",113,9.81485892846427,48.6216816658905,37.0981578276995,0.957861243936253,5.05670180800415,0.432140840284214,0.87623625870382,0.67472735943077,0.393240861248113,0.0419321078514532,34530000,0.005,-1278.08003996961,0.00298797648668047
"42",229,9.94711566025327,49.8887992264633,37.5909577800063,0.951940806129999,5.02293228369521,0.436061715038062,0.850601369081514,0.677491966932859,0.395073291826624,0.0415236179468998,34530000,0.005,-1278.18351747838,0.00124137363988479
"43",370,10.1461748156281,50.7378191944555,38.6388096846486,0.950034134526889,4.99262992102456,0.432107804636024,0.84610957194818,0.7013495225565,0.393882358871061,0.0421992211328072,34530000,0.005,-1278.12154793985,0.00270236469887884
"44",392,9.98653746359745,50.0151942720369,37.5882223263187,0.950015883886206,5.02416083551195,0.433902913054502,0.860832746983379,0.687850354404288,0.394563611061799,0.041992134688963,34530000,0.005,-1278.14839972868,0.00238829449893269
"45",260,9.78803467642696,49.5434753169569,36.7884109093471,0.968661362656302,5.02229677834665,0.432487774047615,0.871015762706789,0.665400986389524,0.388118053087949,0.0416865514341402,34530000,0.005,-1277.8417468135,0.00105245330095489
"46",109,9.93556103746972,50.3148248615391,38.0515214055587,0.942687778400328,4.99764907925109,0.431231973301358,0.8670471450037,0.693857067075943,0.397200851370736,0.0429169373179841,34530000,0.005,-1278.30388738415,0.00277243137511092
"47",316,10.1439276480158,50.1526804657562,38.3322725715823,0.953979836530329,5.00317164794955,0.436136711053219,0.851013718495372,0.695595248876349,0.398364368172055,0.0414488437957047,34530000,0.005,-1278.36217200134,0.00148365370287924
"48",353,10.1055432350245,50.0979569568316,37.6445044907713,0.953885506499134,5.08005628992664,0.429770961096273,0.857198545823092,0.693587282684815,0.395334633934235,0.0415029339834465,34530000,0.005,-1278.19168939714,0.00270326797202009
"49",238,9.89500572440356,50.6134967397252,38.7340593333684,0.973871874935147,4.95340490857743,0.439789308669925,0.842301078532676,0.658683915084174,0.384371560504024,0.0406352574175509,34530000,0.005,-1277.69385559422,0.00173357950125718
"50",214,10.051611633609,49.8758406443682,37.991106189337,0.958719754716957,5.06098685358593,0.436310216949114,0.8505841747348,0.678058098135356,0.396816860467937,0.0405641395047215,34530000,0.005,-1278.28593649482,0.00189934525357711
