"","X","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho","eta","N","mu_RS","loglik","loglik.se"
"22",399,0.946880894970227,65.289359360706,0.00307637781487212,1.52561941053831,2.64301075426889,0.482328281672634,6.33172905887496,0.0125421296573776,0.542019965100705,0.289975555425576,34530000,0.005,-1273.93374890825,0.00407770414415365
"23",51,1.49612744289542,168.200388898834,0.00682731109817945,1.69724282258595,2.46110047538569,0.469323053972946,4.69506062816849,0.0115291169927404,0.64547941366594,0.163229503392544,34530000,0.005,-1273.20671771809,0.00398351156259914
"24",547,1.66820119436772,396.658702868485,0.00225023255057599,1.61518206757268,2.43410560797519,0.49109522644552,4.16087685911338,0.0176752984454934,0.500476733251428,0.139281891291274,34530000,0.005,-1273.96992999289,0.00287952023039273
"25",626,1.37771024055817,145.074254654815,0.00079142261200364,1.58168890747703,2.52527229257145,0.487703725659585,6.4410614696957,0.0162188286455326,0.506685140436372,0.176253448024748,34530000,0.005,-1273.9594270867,0.00391505708915221
"26",794,1.48950593937954,476.960393840632,0.00251755282956698,1.61486773681092,2.51881534556153,0.484240424455436,9.33219002042996,0.0152407215717016,0.543283297567062,0.155389083774722,34530000,0.005,-1273.65413693524,0.0019487510001349
"27",330,0.988868163278142,141.662562711336,0.00236464163271168,1.53405553110982,2.64171998877398,0.480634422283066,6.89786056228499,0.0128279962136327,0.541695975336021,0.273424282285454,34530000,0.005,-1273.89977642916,0.00516805806911489
"28",608,0.882606022504545,194.947025678867,0.00171232002757851,1.52862345503929,2.67430355418991,0.484077588888779,6.34704685166968,0.0119235227827678,0.546692661642124,0.317315905902258,34530000,0.005,-1273.93734737858,0.00433051439702126
"29",310,1.13623715929613,225.264412350395,0.00256954706670028,1.54648385988854,2.58210388432212,0.483064313959921,6.01028339071963,0.0143221272851888,0.526190396479557,0.229612364024124,34530000,0.005,-1273.93651788353,0.00327153908868945
"30",69,0.994312537740918,306.961732194819,0.000467052458594137,1.55265782381528,2.61911638061807,0.484749482873816,6.24896578722691,0.013743809124407,0.513261371934634,0.272444127551287,34530000,0.005,-1274.07317851709,0.00341500501776653
"31",360,0.754549832664957,354.733460657072,0.00269132301976508,1.45881563420935,2.79097422249709,0.479697048514165,11.4590346046647,0.0121601410954563,0.519259313801628,0.374535033633027,34530000,0.005,-1274.1216269689,0.00320810617230465
"32",516,0.902704942060963,24260.368458529,0.00207811272528565,1.50049889550866,2.68071500825055,0.486265971228191,13.7832269832795,0.0129943430560939,0.524780312179464,0.298953383065611,34530000,0.005,-1274.00419324622,0.00357895120427122
"33",437,1.23242311285446,469.241206230951,0.00510786912786089,1.62312090665937,2.53862436630661,0.476970971508513,4.46390100054831,0.0112497780884612,0.625275149313005,0.213097568717062,34530000,0.005,-1273.40466231528,0.00433126059572558
"34",206,1.22755822615374,179.117828494998,0.0035800828277383,1.62450032144213,2.52253244727431,0.47770132582614,5.42336062739953,0.0117420320826114,0.605520884311191,0.211574988731792,34530000,0.005,-1273.46682870304,0.00763060173038046
"35",597,1.44846325245786,290.247877538764,0.00305913140668421,1.66179825205274,2.47007133986844,0.481578286330533,8.54646767719803,0.0127248773537936,0.603810573234348,0.163782568703824,34530000,0.005,-1273.33969880648,0.00387091802522448
"36",234,1.52428053344034,2662.48334477753,0.0129770399476617,1.65666923772069,2.48266691366286,0.479478735085747,6.62088340168757,0.0130495118227769,0.601926038743945,0.153792740064356,34530000,0.005,-1273.37057096747,0.00596416468046963
"37",595,1.48710092796687,97.2342250802249,0.00328998384418405,1.63514340759739,2.48922622264654,0.49011444016005,5.21254325598245,0.0148365269454485,0.548738416505339,0.161254031725067,34530000,0.005,-1273.65075559942,0.00474975330129554
"38",627,1.60279261908785,109.429106737683,0.00253392355790467,1.70187406758036,2.45882891707449,0.480449771186951,4.89175842305201,0.0126483520030485,0.618314068782367,0.1471250415414,34530000,0.005,-1273.26294817229,0.00405269502708208
"39",743,0.923462233813341,450.600055981198,0.00139611078329706,1.49187693765436,2.703050805526,0.487491272373356,8.01340413787501,0.0144238147265286,0.496072310964233,0.293855905820202,34530000,0.005,-1274.21008454006,0.00269667249249382
"40",326,0.741679374814778,1557.7359875518,0.00312155913335969,1.46304910963786,2.79736321633968,0.478604771324878,10.200461464974,0.0117116132731287,0.528217492337737,0.384570230519323,34530000,0.005,-1274.08552942007,0.00382438180979961
"41",783,1.03723773773387,88.6843200367254,0.00371007819611337,1.59558304126632,2.6047795431475,0.478826325506787,7.18201658539247,0.0109724501720666,0.609851648602892,0.257779692754773,34530000,0.005,-1273.54163209774,0.00496552789716368
"42",432,0.989162293555688,130.578127373331,0.00210309407680871,1.54727858753979,2.63967384253103,0.47766621334744,6.72936540694488,0.0123037630460801,0.556277582989267,0.274370926051076,34530000,0.005,-1273.81658194583,0.00405201512085523
"43",542,0.829817926266359,46.7280538171332,0.00212961877535595,1.46598454315098,2.755611374428,0.488295537871172,9.14694747363635,0.0141357393659996,0.48432043082729,0.333513689030918,34530000,0.005,-1274.31225781997,0.00247768573688394
"44",509,1.14022951271654,81.3258681072534,0.00250459041091555,1.61577580725581,2.58786172155544,0.477604553990087,6.22519395508388,0.0117883797237447,0.598759287099876,0.229581242691733,34530000,0.005,-1273.53320577537,0.00644760753503568
"45",569,1.53318348941352,3069.35381458315,0.0029689786463395,1.68121312113383,2.47351176145797,0.483489737066509,5.01434449781982,0.0132558571157376,0.591755260185383,0.156189286548439,34530000,0.005,-1273.40708896388,0.0073061336487192
