"","X","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho","eta","N","mu_RS","loglik","loglik.se"
"56",262,5.3219149252337,45.90598060882,37.9002508780519,0.922272781389373,4.4401579265406,0.456824760081126,1.30688068079722,0.554934896121787,0.342727932549797,0.0942188272949057,34530000,0.005,-1280.83682022177,0.000995412647264659
"57",60,5.14476250828298,45.9956193563184,37.9336652201395,0.914124967640048,4.49715149135776,0.447136696205972,1.31546873995433,0.550808610596327,0.344288183566557,0.0988110319658771,34530000,0.005,-1281.3036933548,0.00152414388767501
"58",347,5.04274399954051,44.4682371656898,36.2545115172566,0.916914768774578,4.49302088356983,0.446683259230889,1.39173666443687,0.52718795172807,0.343645462405086,0.0958508819368224,34530000,0.005,-1281.00665179183,0.00289448530713176
"59",17,5.13550429718662,43.1450071989756,35.1437134355486,0.927745204407413,4.44230523031616,0.447968338018855,1.42112523013502,0.524178505206658,0.344052876379181,0.0922402769104189,34530000,0.005,-1280.65029214678,0.00278524702114005
"60",121,5.16567151413189,47.5480932032143,39.071220028424,0.909587852236261,4.4435428153929,0.45017098061855,1.24966102270227,0.554405775996291,0.34345014986062,0.0999723740528543,34530000,0.005,-1281.4294622683,0.0011677237391692
"61",142,5.4001999202422,42.383128977607,34.2610686951077,0.933508639561807,4.49559702087854,0.449309332618043,1.4525784784414,0.535164315884316,0.347262908697882,0.0860503626662807,34530000,0.005,-1280.02895487541,0.00158578454043403
"62",306,5.23742030521847,45.5979558540578,36.8108317663991,0.925616903507083,4.40383447280004,0.446951869740125,1.32987774674124,0.535027409979048,0.342042899222258,0.092771365947322,34530000,0.005,-1280.70682990068,0.00268595081795396
"63",68,5.09124697950789,41.124117881262,34.5360702325564,0.923725603170407,4.49258077149348,0.441165951298828,1.51254861898516,0.538131081941489,0.345449483647022,0.0946867246070602,34530000,0.005,-1280.86296180714,0.00264785963836855
"64",336,4.87949328431732,41.3578584069084,33.5853999553924,0.923532548344953,4.4395316183069,0.451623864977734,1.54138645356793,0.509866862111446,0.342573187112606,0.0957674591665945,34530000,0.005,-1280.9895094914,0.00206784677556686
"65",106,5.01865702862067,45.1044007824753,36.5070044989476,0.921705570878271,4.43250626582047,0.452477519115269,1.36554564976074,0.534511888007479,0.343594084365933,0.0984284403443554,34530000,0.005,-1281.26447820727,0.000817248263866108
