"","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho1","rho2","rho3","eta","N","mu_RS","loglik","loglik.se"
"1",1.72219716599204,2.7886810095655,9.94019693381395,1.4132102995249,6.20068595350946,2.70393640507189,1.17549510174063,0.970684030968127,0.0600811871197404,0.541632569819284,0.0984951494515269,0.758070329846503,34530000,0.005,-1235.57356307997,0.00443605702188027
"2",0.531472761804573,8.41804390443576,11.5143320109544,3.10526022639935,4.0859231208058,0.474568513857297,2.18689280965548,0.117884191559426,0.0405888847909972,0.432678551623959,0.233447521587671,0.921139815040564,34530000,0.005,-1247.37897497369,0.00518701953403685
"3",1.76231425024709,2.77646098044502,9.9064765083308,1.35366022953429,6.13539120189237,2.62380228489318,1.26322078250899,0.988762793174743,0.0641125145364283,0.563163859228258,0.119347738259415,0.738813920612827,34530000,0.005,-1236.63472854776,0.00613722732265475
"4",1.55556437786201,2.60569160048173,9.88642448813224,1.44919602250662,6.35030495062305,2.64577182961417,1.12144275896907,0.947901374379283,0.0555709103105226,0.520442228112592,0.0999245317728768,0.848676009363116,34530000,0.005,-1234.32083560362,0.00501800628936013
"5",2.12922227533765,3.32681873616489,10.348972654111,1.2690827653424,5.9493588982791,2.80005853804775,1.29802359391223,1.09894635626071,0.0730701298951449,0.531148343162154,0.104589424571224,0.640962927075093,34530000,0.005,-1237.86310448075,0.00271357225606748
"6",37.3133605418188,51.21534966766,48.9965456604443,0.354545642801918,5.06499325509452,0.459995273871568,2.05868422458107,2.06721965554212,0.195533691884562,0.451909505487169,0.232667763988837,0.916328223207371,34530000,0.005,-1314.26950913458,0.000623953587792563
"7",2.63719617764289,3.92614639077884,10.6983448051654,1.15377881731771,5.46064614808238,2.73202631432713,1.47819748630985,1.20571629601803,0.09645085373039,0.587761849550609,0.110227136558315,0.520543700359159,34530000,0.005,-1243.41003044686,0.00484141797940945
"8",36.1727306486709,50.3232434103158,48.2853640256559,0.353687026645998,4.94939382648868,0.463986994808649,2.09488817939944,1.9953749039857,0.189122710128411,0.449361415537212,0.230147935928903,0.94694070089699,34530000,0.005,-1314.34173447106,0.00100378346012805
"9",35.5386882070057,49.6363953953943,47.3316084457655,0.359433325150806,4.97275738699219,0.464511020871294,2.12482949797586,1.9545440756461,0.187164708231349,0.447937447536338,0.23509669754929,0.591138551382222,34530000,0.005,-1313.69253031832,0.00112226508611171
"10",1.98332118522819,3.16106903222937,10.4042955414761,1.3257928296962,6.09575809437138,2.83089954221117,1.2296299034044,1.06110991991419,0.0672034779481802,0.520523807738576,0.102026977678178,0.685071239877001,34530000,0.005,-1236.77914581004,0.00345021757981768
"11",1.71479685450861,2.78022250911092,9.81539906005086,1.4008657479312,6.11020160287313,2.69616205621467,1.20873366286781,0.959709624842887,0.0606749126643048,0.536019972710277,0.0973119691527464,0.750304683355188,34530000,0.005,-1235.67538778332,0.00318421597227352
"12",35.0262835161086,48.5627772708897,46.4671468896815,0.362746818402379,4.99697565240495,0.463635745623747,2.18939888077884,1.91589521091569,0.191526301646806,0.447542995666147,0.221835645344265,0.476687153995828,34530000,0.005,-1313.48174914652,0.000479880872740642
"13",2.23564853945245,3.47653319258841,10.9247494952083,1.26317900364499,5.91622278513112,2.7786126268382,1.26258618337601,1.14410520037548,0.0712796398580048,0.537745870218436,0.112385105772734,0.629814586661041,34530000,0.005,-1238.27865694224,0.00290228531016871
"14",2.11332116660704,3.32587481975824,10.6463585817097,1.29167577472054,5.99659785666838,2.78482691839427,1.26265761180005,1.09620173199482,0.072159089695965,0.525958310054084,0.108925897024082,0.649192621714534,34530000,0.005,-1237.63132663329,0.00417945596675705
"15",35.5209635274683,50.0706912996518,47.7380560846071,0.359227479978042,4.98407395673907,0.462726420567979,2.05978995113694,1.93753268602424,0.175564064188358,0.449226083508709,0.209149269197107,0.653092872108128,34530000,0.005,-1313.91355035842,0.00101839591167893
"16",2.19180450602803,3.40396783446067,10.1664634028014,1.27384370216869,5.9762784979867,2.7825965172729,1.45289482824658,1.07634437369595,0.0800990140438676,0.517158059007642,0.10829561392278,0.594968759776731,34530000,0.005,-1239.10034922915,0.00214919892150094
"17",30.7932138864471,44.8062695905177,41.7955826899369,0.367560270873418,4.8514014766572,0.469641992149937,2.3118089394957,1.60287274832098,0.137165030069007,0.447551874012243,0.222474278945538,0.265172365031141,34530000,0.005,-1313.54050973966,0.000569343210189718
"18",16.0738270270161,36.3099064516843,34.5932747227013,0.345286993929152,4.52673467598956,0.469854716883121,1.15574393916157,0.763779722616291,0.114283731142238,0.4219906373267,0.217402123322361,0.286817427546483,34530000,0.005,-1317.16583310583,0.000270810603847029
"19",2.32828181733137,3.59278715868396,11.3523990164986,1.29267580550528,6.01994146349138,2.78789695145717,1.15969809162069,1.1893753281414,0.0725229812024523,0.557917647720992,0.107136364073178,0.630576285851805,34530000,0.005,-1238.5805444801,0.00391190279407753
"20",34.5968641110917,48.9799071591341,46.7705787946386,0.360968959494056,4.94415029259944,0.459501440945018,2.0893887198817,1.87169945186564,0.165344358706469,0.448327305997687,0.207856684407116,0.644455747921323,34530000,0.005,-1313.98343556812,0.00115130842228708
"21",1.55488742644809,2.60126884680476,9.82515600363067,1.44394007909617,6.26412792655931,2.62612028304358,1.12885972698297,0.936322071138928,0.0556675731840004,0.521094974395916,0.0993864325728298,0.838956476559656,34530000,0.005,-1234.41545674135,0.0036940255972216
