"","X","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho1","rho2","rho3","eta","N","mu_RS","loglik","loglik.se"
"46",21,1.56553437007028,2.63242727178019,10.0700684976831,1.43450440715842,6.36484775683001,2.59030369083776,1.08201988440383,0.936322071138928,0.0557575761495515,0.525317369480096,0.0945512152256856,0.840659748341656,34530000,0.005,-1234.45219544443,0.0037756046664579
"47",360,1.47768568020399,2.49258601574547,9.65395314787357,1.48345132809538,6.3861914553489,2.69723986625862,1.12996013513151,0.910572991606044,0.0547281319650196,0.522005628156574,0.0970290043175251,0.870772360319664,34530000,0.005,-1234.09124135902,0.00378170065241189
"48",91,1.52738367932907,2.56757044957752,9.84466479545146,1.51632013739707,6.30305710284915,2.59363039740598,1.10973291320218,0.930225011249929,0.0554105598187638,0.526146529290715,0.0974399176290917,0.856370399510477,34530000,0.005,-1234.26895621645,0.00409455677424755
"49",146,1.3990068318432,2.37466072963638,9.15757791409243,1.50255186991408,6.29327972086958,2.62819310979406,1.1993748359384,0.870480585865144,0.0545543804118332,0.517567862117113,0.09541511659365,0.88375750632844,34530000,0.005,-1234.0036360283,0.00416959143328872
"50",248,1.48519065362209,2.54133527190746,9.98258088956644,1.4827887932642,6.31838539601394,2.51300971107225,1.06786217763791,0.938135373304707,0.05354095096341,0.51420017514022,0.0966710548785814,0.900020534108284,34530000,0.005,-1233.89531874119,0.00402051258564294
"51",94,1.53783221574993,2.58977553304697,10.0006347586572,1.51204595212285,6.16562043547953,2.50133995512397,1.06417845987563,0.938809079074602,0.0546322465211388,0.534047232859638,0.0956645129545932,0.86386987698351,34530000,0.005,-1234.25750910341,0.00376528371950566
"52",396,1.48657730275996,2.49989088341344,9.63610345640761,1.50652362155788,6.22844740818424,2.55559195713012,1.11832147263496,0.915580928865052,0.0550634809392331,0.528058427769862,0.0964454799058277,0.870630910048309,34530000,0.005,-1234.123510389,0.00349817983182792
"53",123,1.568037848023,2.62433624906709,9.88415377666864,1.43513372019835,6.34448569670745,2.56102951747033,1.10487971869499,0.95450935381836,0.0555841108011793,0.526597805010359,0.097710481552707,0.848221428783768,34530000,0.005,-1234.35823766799,0.00431221823544466
"54",267,1.51525073165264,2.55038183165937,9.79981633248357,1.44261731267849,6.26170533931419,2.64234987358215,1.11296058507456,0.927372232208385,0.0551419429173134,0.520639576441777,0.0970635715286734,0.861520932511246,34530000,0.005,-1234.1828661954,0.00451447077377948
"55",376,1.53464795995212,2.58411700251129,9.95547808012877,1.43861688633321,6.20105486694722,2.66670836774505,1.0838692114641,0.942837871556028,0.0541514475299237,0.526878751449231,0.0972091940579885,0.865979607230022,34530000,0.005,-1234.15764725257,0.00335502240150553
"56",44,1.54953116284616,2.61293518517805,10.0334827275989,1.42307131512533,6.0853677249868,2.51631089831769,1.08051349304499,0.949824638606971,0.0548414832171475,0.523259605121847,0.0978134348490154,0.862470874326108,34530000,0.005,-1234.25435147807,0.00403064208197225
"57",243,1.53670474323764,2.58580529838988,10.0059076459453,1.46075291103028,6.40178860482023,2.54512344285607,1.06827182075365,0.944156202334828,0.0540408140626727,0.527954565232484,0.0964121259815184,0.867964246045968,34530000,0.005,-1234.15447203675,0.00324046554993548
"58",285,1.42945286639938,2.41422649381741,9.40362409683923,1.51231388889826,6.19963870609315,2.57336746798456,1.1514802577295,0.891657312999559,0.0541079362975394,0.525355328275152,0.096863292025153,0.886859309636963,34530000,0.005,-1233.97449710482,0.00299079099522077
"59",241,1.47826005373345,2.50685002556712,9.76553246930864,1.46629476353578,6.11604108145506,2.59654275065907,1.09997497849154,0.909331954035828,0.053837213229041,0.526539818385697,0.0952723930056888,0.876813407179468,34530000,0.005,-1234.11748040772,0.00314660178740394
"60",165,1.5071923761279,2.49875532865879,9.25361445339128,1.44043559132918,6.27624556313066,2.57334986467942,1.23496331189171,0.879209096451111,0.058347701191903,0.523870867517217,0.0959842425272107,0.810675584040593,34530000,0.005,-1234.813315771,0.00458832447641462
"61",384,1.56780939689171,2.67349574128069,10.4259907392387,1.48602470273177,6.33059786010646,2.60066054213401,1.03184181744752,0.985982388903708,0.0540613509249853,0.514043609258854,0.0978149151027687,0.888125597803425,34530000,0.005,-1234.08309211107,0.00278542671945619
"62",167,1.64245565456584,2.73695475212632,10.19608995922,1.40732005314882,6.19814349840669,2.62857894289664,1.10548209948838,0.973445069250388,0.0574419037018721,0.521985565044759,0.0991436411364277,0.816686264576575,34530000,0.005,-1234.68979602412,0.00345622433094692
"63",369,1.45288380876698,2.52502177301327,10.3256413253738,1.5213856985907,6.37762441759649,2.61273287472558,0.993188862885371,0.948329520279161,0.051230109320494,0.520033592303422,0.0960717668069755,0.949233839220344,34530000,0.005,-1233.62144903729,0.0021519891859685
"64",308,1.29680196299542,2.20279203523789,8.51415223706681,1.54570537308922,6.40584571238635,2.44504313953914,1.31595473730318,0.789040870398058,0.0537904637437355,0.526135847788455,0.0939109029518823,0.876856297536359,34530000,0.005,-1234.2829809429,0.00410793654795424
"65",342,1.67991826064722,2.77376906763702,10.2483850212614,1.42880348589583,6.09469736139997,2.58278725929162,1.10493160421269,0.984402465463291,0.0579196124241048,0.528895148295425,0.0990354529525861,0.802325396680833,34530000,0.005,-1234.89884491282,0.0028176584440108
"66",85,1.5263438522236,2.57352478894171,9.91060469444632,1.47430917685544,6.38555397069451,2.71755209734707,1.10829793469926,0.933412915834616,0.0543484184736554,0.520861840158341,0.0975451849440857,0.861751627653992,34530000,0.005,-1234.26629134274,0.00502014405721506
"67",313,1.58845982310098,2.63829683755144,9.79872136216474,1.41651306210093,6.46041455009723,2.73006198992622,1.15437034665584,0.94460540766073,0.0571961984168285,0.51667286714835,0.0997844060750292,0.819432471946571,34530000,0.005,-1234.65191596861,0.00364436357941839
"68",121,1.55672825964398,2.58331193536797,9.53657997950964,1.51628292219842,6.29796795962011,2.57865841334795,1.19077905696952,0.922614949267556,0.0584392954268267,0.521582157027586,0.0969934857950031,0.817892596592544,34530000,0.005,-1234.72167842613,0.00587419012836982
"69",65,1.58251192424161,2.64193507918901,9.95710043585801,1.38351576415175,6.25394554017825,2.70205670534373,1.12900322913303,0.955317427789267,0.0564199045387411,0.51917755325204,0.0993649907854822,0.836406012824683,34530000,0.005,-1234.46210611538,0.0043071598840844
"70",324,1.48047494951688,2.49243442973426,9.54786464325896,1.44936514383265,6.22686201085876,2.64191700340013,1.13270307060792,0.900497222702838,0.055154897116257,0.52470353497543,0.0955248269004329,0.861063330681145,34530000,0.005,-1234.20776450943,0.00360468260287819
"71",246,1.5600044430741,2.62291208254731,10.0261929895001,1.49540886885975,6.26866781605937,2.56324272779496,1.0828164684133,0.938908039186026,0.0554550896837093,0.52368035887779,0.0950671123972598,0.846489028019384,34530000,0.005,-1234.39426086565,0.00439326614876058
"72",225,1.62973280862989,2.67777946687713,9.86007108141762,1.42598538140277,6.06517195708393,2.67040559543088,1.15570692412307,0.946604772678207,0.0587439086188194,0.532273061452461,0.0984264400709272,0.796194783055745,34530000,0.005,-1234.9623075902,0.0060104986629384
"73",335,1.61357810023588,2.67376142457692,10.0044245505066,1.48429213964602,6.22052501781546,2.58526745761279,1.11418136528899,0.954049636201966,0.0573517471890591,0.527192433253853,0.097147881509596,0.818101700975391,34530000,0.005,-1234.69782280976,0.00255158920328527
"74",386,1.7029582175052,2.81385968248623,10.2093819497756,1.4045332935104,6.21931778907312,2.76713062113666,1.14472118525269,0.9870170709056,0.0598353439955636,0.512330140425981,0.0997962032303676,0.786161548547654,34530000,0.005,-1235.0871185884,0.00415374052839463
"75",113,1.57878723850461,2.62161272367805,9.71223387644289,1.43673469536663,6.25453348310878,2.59974366179187,1.1688279023818,0.92199974350215,0.0583631415713378,0.522930005769729,0.0975782977317221,0.807511580811329,34530000,0.005,-1234.79979981368,0.00559009228816731
"76",293,1.58666118964534,2.6175896315307,9.62567618753369,1.41306582855908,6.17285417710217,2.60606339085368,1.20835884490265,0.916482170625396,0.0593498391479372,0.527862751844458,0.0992092472176718,0.792601569550588,34530000,0.005,-1235.00665308212,0.0030067922971173
"77",73,1.59620616521629,2.65500075926572,9.93225734749976,1.39744802052103,6.23877216968724,2.75767300732477,1.13724691657666,0.958650816457596,0.0574302716301617,0.523393858537709,0.0988091372674649,0.828528646300562,34530000,0.005,-1234.55496850308,0.00389885921151755
"78",202,1.73386858082739,2.88429024026506,10.7622722626773,1.39023928915031,6.3914085559532,2.6684426553953,1.02196845897298,1.03991702210378,0.0573672086565965,0.52525994860328,0.0979302869106171,0.824247317151503,34530000,0.005,-1234.74135853619,0.00498846189312623
"79",122,1.37834305976316,2.35317851016407,9.18822488997984,1.52223737189612,6.31330015604255,2.48121606852971,1.17276154258174,0.861922118783536,0.0533427160512156,0.521277376571508,0.0945408790050408,0.897607782815495,34530000,0.005,-1233.89628599902,0.00306120131101279
"80",49,1.6100990152392,2.66641128631867,9.88507983156553,1.47679558388844,6.10588802087285,2.59285167507867,1.15225239338727,0.933639469848076,0.0582609471995287,0.525747318771472,0.0974968131540153,0.799344612450404,34530000,0.005,-1234.93566771546,0.00404561006836095
"81",322,1.53459921284207,2.5729029611472,9.80741356651602,1.47611795900753,6.1753713638816,2.55537618165976,1.12963760269481,0.916286907838474,0.056390967541459,0.527880087402124,0.0969435988820432,0.837768657407404,34530000,0.005,-1234.47859274859,0.0034224089633753
"82",249,1.69878900996213,2.7666020862073,9.71835022988806,1.37282003137234,6.35552408109191,2.71619147609862,1.22516247885058,0.974959716902739,0.0608759830800606,0.516929313658506,0.100218529485439,0.767683690603346,34530000,0.005,-1235.32468260545,0.00336844638818014
"83",261,1.68968271743159,2.77685938591764,10.1217548822116,1.44442203478314,6.19721392250323,2.61453774943421,1.14843989202975,0.973453036973752,0.0598112679855689,0.52275751360576,0.100627858427335,0.782173451619566,34530000,0.005,-1235.14812665107,0.00354129608572057
"84",258,1.68209733691091,2.76507082636691,10.1468804315263,1.39594103779974,6.12880023661124,2.62077164317054,1.13181502801292,0.981235226986021,0.0587855346118996,0.526731753240283,0.100593966433441,0.794124567077392,34530000,0.005,-1234.98832832699,0.0034979599591175
"85",62,1.62508821465079,2.72885902667984,10.374911233118,1.43864169244733,5.96837803643628,2.64047124942285,1.03506023336125,0.989934205813599,0.0567110038673188,0.522288931283621,0.0957093668214436,0.851952333678749,34530000,0.005,-1234.44878514108,0.00386961194070587
"86",255,1.63429453754539,2.72136114563584,10.0799131059962,1.41423313555222,6.39148905984643,2.70093170500949,1.11798727934814,0.968087968084944,0.0582094189406555,0.517831983749776,0.0975376864589675,0.815751929496653,34530000,0.005,-1234.69070396771,0.00219586303702525
"87",158,1.6349502852261,2.70471386955768,9.99729622686592,1.43783281228647,6.21545530941211,2.68747334562276,1.13468321229555,0.96597127652535,0.0574917035753224,0.519835260548743,0.0995384482149342,0.810556039880919,34530000,0.005,-1234.7458457277,0.00308354806873066
"88",215,1.56990287704052,2.74550206062155,11.2682170844434,1.50315933983289,6.45214932163495,2.47815301306106,0.882287392656213,1.06234015801915,0.0482422850215324,0.518385351738834,0.0936649476793268,0.982838776395843,34530000,0.005,-1233.81538946877,0.00420810486174517
"89",242,1.63029396657868,2.69082789502091,9.77596096254159,1.44684165299399,6.29929895157521,2.65442224052237,1.17054722706831,0.951520913699172,0.0596777145163517,0.517783337149404,0.0984798330065496,0.797622784166998,34530000,0.005,-1234.91673269853,0.00335442801642323
"90",332,1.61710123950043,2.65687262030727,9.72104545099456,1.45750383999144,6.15938256694784,2.73459200925553,1.20046698714017,0.95223862907982,0.058889076580768,0.520555533227136,0.10020577604806,0.801909074397346,34530000,0.005,-1234.88773775079,0.00536337840825004
"91",239,1.61251075296713,2.68417729135415,10.0790951304793,1.47797124213922,6.18582048441708,2.54785362731825,1.09656021996505,0.955901442763359,0.0571143227324364,0.524548585954711,0.0968239428564354,0.822495742888713,34530000,0.005,-1234.66272891075,0.00472165844432722
"92",318,1.59384682389936,2.6224882239423,9.63559275625554,1.40763024828037,6.41898168750686,2.62867739129523,1.19781617876728,0.938184476644598,0.0583380940727426,0.526684809052008,0.100589558952511,0.805557290243116,34530000,0.005,-1234.80765142341,0.00460947679217658
"93",281,1.56280058342865,2.58802544691014,9.44528143083335,1.42677667481253,6.04922359048734,2.52366231977944,1.21716576988563,0.916525289269919,0.0581937945359598,0.520735639022324,0.0986377334261029,0.806441539996738,34530000,0.005,-1234.82607685199,0.00243308298004482
"94",283,1.72914112204539,2.83906350236724,10.1998191747088,1.44085454449726,6.07284836251703,2.71867727108221,1.13524922523473,0.999461047301251,0.0603691460574541,0.517199855268156,0.0993958407359455,0.780507819177621,34530000,0.005,-1235.17009051327,0.00312905082181341
"95",1,1.63753388092819,2.7159046509343,10.1134693734118,1.41015466009352,6.19981052645471,2.71062518241106,1.09707866332099,0.970684030968127,0.0564566392820814,0.527345107910209,0.0986581806836592,0.818271579008763,34530000,0.005,-1234.68187555476,0.00293043493389375
"96",245,1.6001403275153,2.66685538935304,10.0589633216204,1.44739272657061,6.20921156862308,2.6045610039422,1.09313391716106,0.961829248655926,0.0568930612739195,0.525343524215703,0.0979946506262352,0.836236111966686,34530000,0.005,-1234.49305200168,0.00512178108498436
"97",356,1.70219045523896,2.79672443350832,10.289419509065,1.3956505272129,6.17092122907425,2.61564116662667,1.1222887713149,0.983601829264567,0.0594022225276678,0.5280941279404,0.100513674526626,0.78646196216326,34530000,0.005,-1235.10694720482,0.00337315886744908
"98",374,1.58961654105397,2.64186955562671,9.81221248546308,1.45839657399191,6.23058158471466,2.60742454328367,1.14409995234307,0.932550797149518,0.0578193928006174,0.523610386700879,0.0974046709075789,0.812336019192839,34530000,0.005,-1234.74450774229,0.00293288968038681
"99",217,1.70396419760332,2.80813543668282,10.1262344358441,1.46587844156495,6.06955815419731,2.68808904350602,1.15685008604836,0.983879319667711,0.0602017880788604,0.516435139891775,0.0996620486503449,0.780800300761172,34530000,0.005,-1235.16886258582,0.00403468603103207
"100",137,1.6896736281157,2.8026820733709,10.2631553282213,1.40044101738105,6.3155686150491,2.67855161539681,1.11522193980444,0.998505952673801,0.0587632336742323,0.514258379575803,0.0999264169563706,0.805804727758339,34530000,0.005,-1234.83773624281,0.00275951488781711
"101",11,1.62875574700642,2.70781123957125,10.2468717590037,1.48658494802424,6.19401362922874,2.54900354672395,1.08260526872427,0.959709624842887,0.0572498416486633,0.533712985205877,0.0984044322741477,0.818767469961715,34530000,0.005,-1234.76360346091,0.00487141860088026
"102",168,1.6003049732682,2.66435467311988,10.0079392752518,1.40237951763243,6.1616780773651,2.56269983646106,1.12440341436389,0.938702436956534,0.0580722407264183,0.526334675947322,0.0982341133875067,0.813452974914488,34530000,0.005,-1234.77269632972,0.0036420098192777
"103",191,1.63480083596029,2.71629428684635,9.97111939642049,1.46837945824913,6.32332795576657,2.7009105682982,1.12837229275604,0.982111483776845,0.0567263939264229,0.514908711083291,0.0995016862467724,0.823753689024503,34530000,0.005,-1234.62366384543,0.00547236714054599
"104",81,1.59169094554597,2.68088340009886,10.2591322841706,1.43460359411548,6.38615395140915,2.57605407276052,1.06712115554237,0.955510916406102,0.0558288709282877,0.523634640188691,0.0961025266028425,0.841116136557504,34530000,0.005,-1234.45703218652,0.00355282142900202
"105",309,1.6271120808342,2.70854774312404,10.2093092907482,1.42492473754674,6.16728594975454,2.67614027255022,1.07585460825635,0.969863137070413,0.0570000763202806,0.5280354175404,0.0979967045178828,0.828368622136321,34530000,0.005,-1234.60063857483,0.00301429459310345
"106",170,1.61575613567287,2.69673531174655,10.1660810003643,1.50670617659902,6.26170957874047,2.61180491470331,1.10471242857139,0.973211401813098,0.0569458287998135,0.519740025628734,0.0993778737567841,0.833252426261198,34530000,0.005,-1234.55686688417,0.00309966858837797
"107",135,1.82509958935455,2.97552111382576,10.5832206017458,1.40062209381114,6.11880044003915,2.75018914737934,1.11636482860386,1.04023733106448,0.0615876727853796,0.520298249374898,0.102038121057182,0.760113629860317,34530000,0.005,-1235.48499902742,0.00439447481320554
